"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"061033","Dragoni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1929,,
"102009","Drapia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2136,,
"022078","Drena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",597,,
"030034","Drenchia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",101,,
"015101","Dresano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3097,,
"022079","Dro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5064,,
"004082","Dronero","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7022,,
"001099","Druento","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9012,,
"103029","Druogno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1046,,
"091018","Dualchi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",562,,
"014027","Dubino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3793,,
"028106","Due Carrare","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8980,,
"024038","Dueville","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",13596,,
"062027","Dugenta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2652,,
"032001","Duino Aurisina-Devin Nabrežina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8224,,
"012065","Dumenza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1433,,
"012066","Duno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",154,,
"062028","Durazzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2066,,
"070022","Duronia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",393,,
"103031","Formazza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",434,,
"036015","Formigine","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",34478,,
"030040","Forni Avoltri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",501,,
"034017","Fornovo di Taro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5981,,
"083024","Forza d'Agrò","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",847,,
"046014","Fosciandora","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",551,,
"069033","Fossacesia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",6227,,
"027015","Fossalta di Piave","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4196,,
"035022","Gattatico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5716,,
"012072","Gavirate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9140,,
"016111","Gazzaniga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4923,,
"085007","Gela","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",70856,,
"042020","Genga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1668,,
"004096","Genola","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2564,,
"076036","Genzano di Lucania","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5183,,
"013107","Gera Lario","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1059,,
"080036","Gerace","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2313,,
"082037","Geraci Siculo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1684,,
"058044","Gerano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1143,,
"018071","Gerenzago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1434,,
"012075","Gerenzano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",10872,,
"001113","Germagnano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1100,,
"103032","Germagno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",185,,
"012076","Germignaga","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3721,,
"102016","Gerocarne","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1943,,
"014031","Gerola Alta","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",165,,
"019048","Gerre de' Caprioli","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1323,,
"015106","Gessate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8788,,
"069040","Gessopalena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1172,,
"064036","Gesualdo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3207,,
"017078","Ghedi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",18473,,
"003073","Ghemme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3412,,
"103033","Ghiffa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2246,,
"095021","Ghilarza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4121,,
"016113","Ghisalba","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",6165,,
"002062","Ghislarengo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",807,,
"029027","Giacciano con Baruchella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2063,,
"001114","Giaglione","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",594,,
"017079","Gianico","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2110,,
"054021","Giano dell'Umbria","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3663,,
"061040","Giano Vetusto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",622,,
"082038","Giardinello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2245,,
"082041","Gratteri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",848,,
"001117","Gravere","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",661,,
"057031","Greccio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1465,,
"054024","Gubbio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",30388,,
"036017","Guiglia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4174,,
"017081","Gussago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",16601,,
"004102","Igliano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",66,,
"097039","Imbersago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2482,,
"103037","Intragna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",94,,
"013118","Inverigo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",9247,,
"018077","Inverno e Monteleone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1463,,
"015114","Inzago","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",11314,,
"077013","Irsina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4364,,
"004103","Isasca","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",70,,
"079063","Isca sullo Ionio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1469,,
"071025","Ischitella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4110,,
"017085","Iseo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8967,,
"022098","Isera","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2804,,
"082042","Isnello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1283,,
"005059","Isola d'Asti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1970,,
"010027","Isola del Cantone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1390,,
"053012","Isola del Giglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1294,,
"067026","Isola del Gran Sasso d'Italia","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4436,,
"060043","Isola del Liri","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",10645,,
"041021","Isola del Piano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",546,,
"023040","Isola della Scala","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",11720,,
"082043","Isola delle Femmine","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",7031,,
"101013","Isola di Capo Rizzuto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",17679,,
"016121","Isola di Fondra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",172,,
"019053","Isola Dovarese","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1073,,
"023041","Isola Rizza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3264,,
"006087","Isola Sant'Antonio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",653,,
"024048","Isola Vicentina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",10321,,
"001123","Isolabella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",364,,
"008032","Isolabona","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",675,,
"071026","Isole Tremiti","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",494,,
"017086","Isorella","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",4072,,
"065059","Ispani","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",961,,
"088005","Ispica","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",16350,,
"012084","Ispra","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5269,,
"001124","Issiglio","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",443,,
"007036","Issime","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",381,,
"016122","Isso","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",588,,
"012088","Leggiuno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3562,,
"001130","Leini","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",16232,,
"016125","Lenna","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",555,,
"057033","Leonessa","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2085,,
"004107","Lequio Tanaro","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",708,,
"004108","Lesegno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",844,,
"034019","Lesignano de' Bagni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5124,,
"071027","Lesina","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",6246,,
"108026","Lesmo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8351,,
"001132","Lessolo","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1746,,
"030048","Lestizza","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3605,,
"061044","Letino","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",628,,
"083038","Letojanni","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2910,,
"063039","Lettere","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",6070,,
"068020","Lettomanoppello","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",2666,,
"069048","Lettopalena","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",314,,
"011017","Levanto","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",5100,,
"016126","Levate","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",3718,,
"075037","Leverano","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",13476,,
"004109","Levice","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",194,,
"022104","Levico Terme","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",8253,,
"001133","Levone","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",455,,
"013126","Lezzeno","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1923,,
"061045","Liberi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1068,,
"083039","Librizzi","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",1566,,
"084021","Licata","JAN","popolazione al 1º gennaio","9","totale","TOTAL","totale","99","totale","2024","2024",34290,,
